x,y,z,id,u,v,phi
0.005,0.00019999639215686,0,3.6078431372532e-09,0.099878269845088,0.049935575240056,5.1044703132937e-05
0.005,0.00019999637254902,0,3.6274509803802e-09,0.099879260599501,0.049936181967444,4.8830666472727e-05
0.005,0.00019999635294118,0,3.6470588235342e-09,0.099880251353914,0.049936788694833,4.6616629812517e-05
0.005,0.00019999633333333,0,3.6666666666612e-09,0.099881242108324,0.04993739542222,4.4402593158428e-05
0.005,0.00019999631372549,0,3.6862745098152e-09,0.099882232862738,0.049938002149608,4.2188556498218e-05
0.005,0.00019999629411765,0,3.7058823529421e-09,0.099883223617149,0.049938608876996,3.9974519841068e-05
0.005,0.0001999962745098,0,3.7254901960691e-09,0.099884214371563,0.049939215604385,3.7760483180858e-05
0.005,0.00019999625490196,0,3.7450980392231e-09,0.099885205125974,0.049939822331772,3.5546446523709e-05
0.005,0.00019999623529412,0,3.76470588235e-09,0.099886195880388,0.049940429059161,3.3332409863499e-05
0.005,0.00019999621568627,0,3.784313725477e-09,0.099887186634798,0.049941035786548,3.111837320941e-05
0.005,0.00019999619607843,0,3.803921568631e-09,0.099888177389213,0.049941642513937,2.8904336546139e-05
0.005,0.00019999617647059,0,3.8235294117579e-09,0.099889168143624,0.049942249241325,2.6690299888989e-05
0.005,0.00019999615686275,0,3.843137254912e-09,0.099890158898036,0.049942855968713,2.447626323184e-05
0.005,0.0001999961372549,0,3.8627450980389e-09,0.099891149652447,0.0499434626961,2.2262226577751e-05
0.005,0.00019999611764706,0,3.8823529411659e-09,0.099892140406861,0.049944069423489,2.004818991448e-05
0.005,0.00019999609803922,0,3.9019607843199e-09,0.099893131161274,0.049944676150878,1.783415325427e-05
0.005,0.00019999607843137,0,3.9215686274468e-09,0.099894121915686,0.049945282878266,1.562011659712e-05
0.005,0.00019999605882353,0,3.9411764705738e-09,0.099895112670098,0.049945889605653,1.3406079939971e-05
0.005,0.00019999603921569,0,3.9607843137278e-09,0.09989610342451,0.049946496333041,1.1192043282821e-05
0.005,0.00019999601960784,0,3.9803921568547e-09,0.099897094178923,0.04994710306043,8.9780066226112e-06
0.005,0.000199996,0,4.0000000000088e-09,0.099898084933338,0.049947709787819,6.7639699593405e-06
0.005,0.00019999598039216,0,4.0196078431357e-09,0.099899075687747,0.049948316515205,4.5499333083121e-06
0.005,0.00019999596078431,0,4.0392156862626e-09,0.09990006644216,0.049948923242594,2.3358966481019e-06
0.005,0.00019999594117647,0,4.0588235294167e-09,0.099901057196573,0.049949529969982,1.218599878918e-07
0.005,0.00019999592156863,0,4.0784313725436e-09,0.099902047950983,0.049950136697369,-2.0921766661972e-06
0.005,0.00019999590196078,0,4.0980392156977e-09,0.099903038705397,0.049950743424758,-4.3062133264073e-06
0.005,0.00019999588235294,0,4.1176470588246e-09,0.09990402945981,0.049951350152147,-6.5202499866174e-06
0.005,0.0001999958627451,0,4.1372549019515e-09,0.09990502021422,0.049951956879533,-8.7342866407064e-06
0.005,0.00019999584313725,0,4.1568627451056e-09,0.099906010968633,0.049952563606922,-1.0948323300917e-05
0.005,0.00019999582352941,0,4.1764705882325e-09,0.099907001723045,0.04995317033431,-1.3162359958066e-05
0.005,0.00019999580392157,0,4.1960784313594e-09,0.099907992477457,0.049953777061698,-1.5376396615216e-05
0.005,0.00019999578431373,0,4.2156862745135e-09,0.099908095363817,0.049953849532024,-1.5646780866702e-05
0.005,0.00019999576470588,0,4.2352941176404e-09,0.09990801859424,0.049953813897939,-1.5523876169325e-05
0.005,0.00019999574509804,0,4.2549019607944e-09,0.099907941824663,0.049953778263854,-1.5400971471779e-05
0.005,0.0001999957254902,0,4.2745098039214e-09,0.099907865055087,0.04995374262977,-1.5278066774402e-05
0.005,0.00019999570588235,0,4.2941176470483e-09,0.09990778828551,0.049953706995685,-1.5155162077025e-05
0.005,0.00019999568627451,0,4.3137254902023e-09,0.099907711515933,0.049953671361601,-1.5032257379648e-05
0.005,0.00019999566666667,0,4.3333333333293e-09,0.099907634746357,0.049953635727516,-1.4909352681932e-05
0.005,0.00019999564705882,0,4.3529411764562e-09,0.09990755797678,0.049953600093431,-1.4786447984725e-05
0.005,0.00019999562745098,0,4.3725490196103e-09,0.099907481207203,0.049953564459347,-1.4663543287178e-05
